kenya, [sweet; floral; oak], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
yirgacheff, [mango; cinnamon; sweet], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
yirgacheff, [sweet; spice], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
kenya, [cedar; lemon], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [floral; honey; rose; peach; almond; sweet; lime], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 1; 1; 0; 1; 1; 0; 1; 1; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
kenya, [sweet; tart; lemon], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 1; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
kenya, [floral; honey; grapefruit; plum; sweet], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 1; 1; 0; 0; 1; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
blend, [sweet; cedar], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0]
ethiopia yirgacheff, [sweet; sandalwood; cinnamon], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
ethiopia, [floral; apricot; peppercorn; hazelnut; wood], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 1; 0; 1; 0; 0; 0; 0; 0], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0]
kenya, [sweet; honey; tart; lemon], [0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 1; 1; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
colombia, [sweet; ripe], [1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0], [0; 0; 0; 0; 0; 0; 1; 0; 0; 0; 0]
kenya, [sweet; currant; floral], [0; 0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 0; 1; 1; 0; 0; 0; 0; 0; 0; 0], [0; 1; 0; 0; 0; 0; 0; 0; 0; 0; 0]
